"case_id";"case_id_length";"duration_dd"
"8083541D0C";"5";"255.0"
"8378038FA8";"5";"255.0"
"8414095AD7";"5";"255.0"
"8414993FE3";"5";"255.0"
"91469849FA";"5";"255.0"
"6506592194";"6";"255.0"
"7192627790";"6";"255.0"
"7249558C81";"6";"255.0"
"7847888A0B";"6";"255.0"
"8626738168";"6";"255.0"
"6788043649";"7";"255.0"
"7183130A63";"7";"255.0"
"72281065C3";"7";"255.0"
"75910669D3";"7";"255.0"
"8070100930";"7";"255.0"
"67660912ED";"8";"255.0"
"7239960BFC";"8";"255.0"
"8066164919";"8";"255.0"
"8433061E13";"8";"255.0"
"841198801A";"9";"255.0"
"8423807970";"9";"255.0"
"8423789A95";"10";"255.0"
"8240611F4F";"11";"255.0"
"6749488DAF";"5";"255.04"
"7452513846";"5";"255.04"
"7437260D18";"6";"255.04"
"7884539F66";"7";"255.04"
"7940401232";"7";"255.04"
"87692115D7";"7";"255.04"
"7928901019";"8";"255.04"
"7949295DBE";"8";"255.04"
"6920920BD9";"5";"255.96"
"6924992C2B";"5";"255.96"
"7330196D16";"5";"255.96"
"7352418F42";"5";"255.96"
"7726736043";"5";"255.96"
"80824844CB";"5";"255.96"
"8096880CBD";"5";"255.96"
"81478889E0";"5";"255.96"
"6444797EB7";"6";"255.96"
"6969222FEA";"6";"255.96"
"6935456757";"7";"255.96"
"724665835C";"7";"255.96"
"7261752B50";"7";"255.96"
"7373007DD7";"7";"255.96"
"6546708259";"8";"255.96"
"6952684058";"8";"255.96"
"7362020318";"9";"255.96"
"69152683AE";"10";"255.96"
"65852765AA";"5";"256.0"
"7200852B0B";"5";"256.0"
"7214506EAD";"5";"256.0"
"7269279EC9";"5";"256.0"
"8028961C35";"5";"256.0"
"80705203CA";"5";"256.0"
"83828892D8";"5";"256.0"
"838568562C";"5";"256.0"
"84105361DF";"5";"256.0"
"887755889C";"5";"256.0"
"7213234500";"6";"256.0"
"7633490B37";"6";"256.0"
"8390240514";"6";"256.0"
"8935460ED8";"6";"256.0"
"7805703DE0";"7";"256.0"
"80052415DA";"7";"256.0"
"7791947613";"8";"256.0"
"7844691BCB";"8";"256.0"
"8047030B38";"8";"256.0"
"7831080BA4";"9";"256.0"
"8017675AB5";"10";"256.0"
"8466293DFD";"10";"256.0"
"6721817ADB";"11";"256.0"
"8002159681";"12";"256.0"
"75303533E1";"5";"256.04"
"78387179E5";"5";"256.04"
"8249488CD8";"5";"256.04"
"83285042EC";"5";"256.04"
"7824898E17";"7";"256.04"
"8367140E58";"7";"256.04"
"8778977101";"7";"256.04"
"7445818364";"8";"256.04"
"881178208C";"8";"256.04"
"7850597596";"9";"256.04"
"66702131E6";"14";"256.04"
"807841354C";"5";"256.96"
"7280645252";"6";"256.96"
"733704945F";"6";"256.96"
"7348090BAF";"6";"256.96"
"6527037951";"7";"256.96"
"7335306600";"7";"256.96"
"9036068F31";"7";"256.96"
"6962634357";"8";"256.96"
"76741160DD";"8";"256.96"
"7766193135";"8";"256.96"
"6876966BDC";"5";"257.0"
"7388187CC6";"5";"257.0"
"8381387B58";"5";"257.0"
"8402810A2A";"5";"257.0"
"8846378610";"5";"257.0"
"9143779522";"5";"257.0"
"7214761120";"6";"257.0"
"78249866B8";"6";"257.0"
"67823235FE";"7";"257.0"
"8417411B4A";"7";"257.0"
"887030573F";"7";"257.0"
"8895768BF9";"7";"257.0"
"91335961DC";"7";"257.0"
"80160838F3";"9";"257.0"
"8845788F2B";"9";"257.0"
"8852306202";"9";"257.0"
"6641242E42";"10";"257.0"
"82060273B4";"13";"257.0"
"787594181D";"5";"257.04"
"8699342C1C";"6";"257.04"
"8319772D09";"7";"257.04"
"8806488FC8";"7";"257.04"
"709833100D";"8";"257.04"
"6746288CF6";"11";"257.04"
"6562762287";"5";"257.96"
"6914790937";"5";"257.96"
"6955645BD3";"5";"257.96"
"6970825AC2";"5";"257.96"
"7284612BFB";"5";"257.96"
"7690283E47";"5";"257.96"
"8136511D46";"5";"257.96"
"6877317D83";"6";"257.96"
"7312829166";"7";"257.96"
"8106805B1C";"7";"257.96"
"6569579C15";"9";"257.96"
"7731864803";"9";"257.96"
"6784820296";"5";"258.0"
"7213339BA4";"5";"258.0"
"7823198338";"5";"258.0"
"78439887AA";"5";"258.0"
"84466414A8";"5";"258.0"
"6788036084";"6";"258.0"
"8460918A67";"6";"258.0"
"6477091893";"7";"258.0"
"73907564CA";"7";"258.0"
"72126692C0";"8";"258.0"
"7990191234";"8";"258.0"
"8028014EB7";"8";"258.0"
"6787354DB2";"9";"258.0"
"886120842B";"9";"258.0"
"784944923B";"10";"258.0"
"8425927EE9";"10";"258.0"
"8436253834";"10";"258.0"
"8775887B0B";"5";"258.04"
"91814872C3";"5";"258.04"
"74621698A8";"6";"258.04"
"8277269A74";"7";"258.04"
"7099411B48";"8";"258.04"
"8269752F39";"8";"258.04"
"9225958D61";"8";"258.04"
"6536677C7E";"15";"258.04"
"64555475E8";"5";"258.96"
"6878261888";"5";"258.96"
"6928762348";"5";"258.96"
"7346809A92";"5";"258.96"
"7651868939";"5";"258.96"
"767726035F";"5";"258.96"
"7733692C85";"5";"258.96"
"77440575FF";"5";"258.96"
"7744862E4B";"5";"258.96"
"7776261594";"5";"258.96"
"8184683613";"5";"258.96"
"90493510B0";"5";"258.96"
"7709674041";"6";"258.96"
"7716139755";"6";"258.96"
"8988784337";"6";"258.96"
"7271365837";"7";"258.96"
"76965799E8";"7";"258.96"
"808326052B";"7";"258.96"
"8144907DDF";"7";"258.96"
"8084391A7E";"8";"258.96"
"81140841F1";"8";"258.96"
"7669146B7A";"9";"258.96"
"8541517ACD";"9";"258.96"
"9029356C47";"9";"258.96"
"8143704D20";"10";"258.96"
"67434284D3";"5";"259.0"
"7156283F89";"5";"259.0"
"71805308CD";"5";"259.0"
"7216104566";"5";"259.0"
"7407909FE1";"5";"259.0"
"75971820EB";"5";"259.0"
"76365833A6";"5";"259.0"
"823122910E";"5";"259.0"
"88945216EC";"5";"259.0"
"66311050F5";"6";"259.0"
"7601305B50";"6";"259.0"
"8425455969";"6";"259.0"
"7194867014";"7";"259.0"
"7386353352";"7";"259.0"
"74072922BB";"7";"259.0"
"7519587F7B";"7";"259.0"
"7648481E2D";"7";"259.0"
"77506674BE";"7";"259.0"
"7889797274";"7";"259.0"
"802125877F";"7";"259.0"
"8409601E45";"7";"259.0"
"8749524F9A";"7";"259.0"
"68169450FA";"8";"259.0"
"7658755C8D";"8";"259.0"
"7744770263";"8";"259.0"
"8060411D91";"9";"259.0"
"8412800E2B";"9";"259.0"
"843113370C";"9";"259.0"
"6963869E7B";"11";"259.0"
"8030693183";"11";"259.0"
"684916803D";"12";"259.0"
"6770593617";"15";"259.0"
"6642593925";"5";"259.04"
"69792356EA";"5";"259.04"
"7090907192";"5";"259.04"
"713083465E";"5";"259.04"
"743182472C";"6";"259.04"
"7860162ADE";"6";"259.04"
"7917186C8F";"7";"259.04"
"82854433DC";"7";"259.04"
"8811819F10";"7";"259.04"
"9214868D9F";"7";"259.04"
"8366325DC9";"8";"259.04"
"6718682FC4";"10";"259.04"
"68644080AF";"5";"259.96"
"7269664C80";"5";"259.96"
"77126643AD";"5";"259.96"
"8117179C01";"5";"259.96"
"65532064AA";"6";"259.96"
"7326664A64";"6";"259.96"
"8100728438";"6";"259.96"
"81415088EF";"6";"259.96"
"8119549FC9";"7";"259.96"
"7677566FE0";"8";"259.96"
"7774650424";"9";"259.96"
"73355596C8";"11";"259.96"
"6931777B54";"5";"260.0"
"7149242D1F";"5";"260.0"
"723306955C";"5";"260.0"
"7356435235";"5";"260.0"
"8920022B02";"5";"260.0"
"6793226B6D";"6";"260.0"
"6837473D34";"6";"260.0"
"68429504FA";"6";"260.0"
"7241709F4D";"6";"260.0"
"7633460278";"6";"260.0"
"8380243B49";"6";"260.0"
"8416170B2F";"6";"260.0"
"69894726C1";"7";"260.0"
"702154061B";"7";"260.0"
"7229011099";"7";"260.0"
"7236703C39";"7";"260.0"
"7202112AD4";"8";"260.0"
"7648558DB8";"9";"260.0"
"7813864C8C";"9";"260.0"
"8069622EB9";"9";"260.0"
"8449387EB7";"9";"260.0"
"7164030892";"11";"260.0"
"807046131A";"11";"260.0"
"7639945A0D";"12";"260.0"
"803297195E";"12";"260.0"
"7569335CD5";"13";"260.0"
"7115178E9E";"5";"260.04"
"74892883F8";"5";"260.04"
"748930305A";"5";"260.04"
"7537672BB3";"5";"260.04"
"7480932461";"7";"260.04"
"7544928F89";"7";"260.04"
"827319694F";"7";"260.04"
"6598342412";"8";"260.04"
"70482342B2";"10";"260.04"
"69099807E1";"5";"260.96"
"7258559061";"5";"260.96"
"7327871E6F";"5";"260.96"
"7345028CD7";"5";"260.96"
"7772335DBB";"5";"260.96"
"7775072064";"5";"260.96"
"8095940509";"5";"260.96"
"8144483FF9";"5";"260.96"
"8168852DE9";"5";"260.96"
"8170420BDE";"5";"260.96"
"8374304646";"5";"260.96"
"89725774C6";"5";"260.96"
"7322244AE4";"6";"260.96"
"8578249304";"6";"260.96"
"903733224B";"6";"260.96"
"65608042BC";"7";"260.96"
"729342872E";"7";"260.96"
"7677175D37";"7";"260.96"
"7788289B64";"7";"260.96"
"9055725CAA";"7";"260.96"
"6869954163";"8";"260.96"
"7755030534";"9";"260.96"
"7694304486";"18";"260.96"
"7572761810";"5";"261.0"
"75918787E9";"5";"261.0"
"823158894D";"5";"261.0"
"825287798A";"5";"261.0"
"6772540CCC";"6";"261.0"
"69946507C6";"6";"261.0"
"678715162F";"7";"261.0"
"713856415F";"7";"261.0"
"717759204C";"7";"261.0"
"77484753D9";"7";"261.0"
"7786694729";"7";"261.0"
"8050988D76";"7";"261.0"
"7739958F62";"8";"261.0"
"8946210609";"8";"261.0"
"73523116F8";"9";"261.0"
"719604080F";"17";"261.0"
"6657117ABA";"5";"261.04"
"75188818E1";"5";"261.04"
"7551139507";"5";"261.04"
"7856845998";"7";"261.04"
"78664564D9";"7";"261.04"
"82627962F7";"7";"261.04"
"78587448B3";"8";"261.04"
"7500832A5F";"11";"261.04"
"7251642449";"5";"261.96"
"8558800132";"5";"261.96"
"7293903F27";"6";"261.96"
"7740370364";"6";"261.96"
"6547962D2B";"7";"261.96"
"69340818A7";"7";"261.96"
"85721802B8";"7";"261.96"
"76993600DF";"8";"261.96"
"73612317FC";"10";"261.96"
"6593580A56";"5";"262.0"
"6763722FF3";"5";"262.0"
"7019788051";"5";"262.0"
"8066188CE6";"5";"262.0"
"8426717AD8";"5";"262.0"
"8837179ECC";"5";"262.0"
"8911044A21";"5";"262.0"
"7222589CFB";"6";"262.0"
"75591854CC";"6";"262.0"
"841498594B";"6";"262.0"
"8432735111";"6";"262.0"
"6747357F20";"7";"262.0"
"7127873ADE";"7";"262.0"
"720755568A";"7";"262.0"
"8035282C76";"7";"262.0"
"8475230D09";"7";"262.0"
"886499594B";"7";"262.0"
"91077912E6";"7";"262.0"
"8001903340";"8";"262.0"
"75760691EB";"9";"262.0"
"65594651C2";"10";"262.0"
"7169692900";"10";"262.0"
"77906621AA";"10";"262.0"
"84199656EC";"10";"262.0"
"70121408FA";"12";"262.0"
"698191280B";"5";"262.04"
"792748820D";"5";"262.04"
"82726739B7";"5";"262.04"
"833206096B";"5";"262.04"
"8642499FC7";"5";"262.04"
"7822747F07";"6";"262.04"
"8790993CE8";"6";"262.04"
"752911998B";"7";"262.04"
"7864276DD8";"7";"262.04"
"78754513C2";"7";"262.04"
"8758622386";"10";"262.04"
"65080661F6";"5";"262.96"
"6931511FD0";"5";"262.96"
"8100648234";"5";"262.96"
"8997411271";"5";"262.96"
"68583823DE";"7";"262.96"
"6962720A4D";"7";"262.96"
"8079836B96";"7";"262.96"
"6877168291";"8";"262.96"
"6912266659";"8";"262.96"
"7715564CD2";"8";"262.96"
"7761476C9A";"8";"262.96"
"77283189C2";"9";"262.96"
"727626757A";"10";"262.96"
"7700771D40";"10";"262.96"
"6798508248";"5";"263.0"
"71308779D9";"5";"263.0"
"7331270364";"5";"263.0"
"7614647D7A";"5";"263.0"
"7815855794";"6";"263.0"
"845377864B";"6";"263.0"
"65680828B9";"7";"263.0"
"8418307EB0";"7";"263.0"
"8941916E81";"7";"263.0"
"894706037B";"7";"263.0"
"6778225039";"8";"263.0"
"6834819F0D";"8";"263.0"
"8408963FC6";"8";"263.0"
"8900202708";"8";"263.0"
"7602895B6C";"9";"263.0"
"80437486D5";"9";"263.0"
"8907170D33";"9";"263.0"
"6828059489";"13";"263.0"
"6996013C8D";"5";"263.04"
"75195408B4";"5";"263.04"
"68604763E4";"6";"263.04"
"752463553C";"6";"263.04"
"7922905C07";"6";"263.04"
"7050746BA7";"7";"263.04"
"668795530F";"8";"263.04"
"7462984937";"9";"263.04"
"689448984D";"5";"263.96"
"7750482C11";"5";"263.96"
"81568784AA";"5";"263.96"
"7776193D74";"6";"263.96"
"80118270CC";"6";"263.96"
"6921609470";"7";"263.96"
"81193202D3";"7";"263.96"
"8184354693";"7";"263.96"
"8551405AA3";"7";"263.96"
"726694698A";"9";"263.96"
"7682877EA7";"9";"263.96"
"8127739666";"9";"263.96"
"8547701A00";"10";"263.96"
"69459646D1";"12";"263.96"
"73631431D3";"5";"264.0"
"7980803EF7";"5";"264.0"
"80647000FA";"5";"264.0"
"8676958442";"5";"264.0"
"9036282FCA";"5";"264.0"
"9365076133";"5";"264.0"
"66117848C1";"7";"264.0"
"6901220AE5";"7";"264.0"
"6966194D22";"7";"264.0"
"74118872A5";"7";"264.0"
"8022468E03";"7";"264.0"
"8399914451";"7";"264.0"
"8875906557";"7";"264.0"
"671868309C";"9";"264.0"
"76506636D4";"9";"264.0"
"784200533F";"9";"264.0"
"90285345F3";"9";"264.0"
"7978867158";"10";"264.0"
"7218177418";"13";"264.0"
"6529439783";"6";"264.04"
"6639141877";"7";"264.04"
"7508045ABA";"7";"264.04"
"785969055E";"9";"264.04"
"769068278D";"5";"264.96"
"58263876A6";"6";"264.96"
"7206390527";"6";"264.96"
"6911356764";"7";"264.96"
"7668780D71";"7";"264.96"
"69136268A7";"8";"264.96"
"7327900660";"9";"264.96"
"769711650F";"9";"264.96"
"701702368F";"5";"265.0"
"72263046B4";"5";"265.0"
"73534166D8";"5";"265.0"
"7568523EBF";"5";"265.0"
"76423380D4";"5";"265.0"
"8239791AA1";"5";"265.0"
"825304542F";"5";"265.0"
"909513894E";"5";"265.0"
"7389044002";"6";"265.0"
"78192465EC";"6";"265.0"
"83955589A0";"6";"265.0"
"6535380E2C";"7";"265.0"
"7611274DFD";"7";"265.0"
"88825911FB";"7";"265.0"
"7194780846";"8";"265.0"
"7225529727";"8";"265.0"
"80613650D9";"8";"265.0"
"8875412DAB";"8";"265.0"
"66035849E6";"9";"265.0"
"86717255D9";"9";"265.0"
"7386967DFF";"10";"265.0"
"8410677639";"11";"265.0"
"8430809BAB";"16";"265.0"
"8679118ABD";"5";"265.04"
"91468202A6";"5";"265.04"
"6666075B1A";"7";"265.04"
"72240670AE";"9";"265.04"
"7844674DC3";"9";"265.04"
"692673173E";"5";"265.96"
"73559967ED";"5";"265.96"
"77037496C8";"5";"265.96"
"8099022462";"5";"265.96"
"8115329558";"5";"265.96"
"8148081925";"5";"265.96"
"8496651A35";"5";"265.96"
"8139787CB7";"6";"265.96"
"8148207122";"6";"265.96"
"82123326C0";"6";"265.96"
"7283908707";"7";"265.96"
"7296356771";"7";"265.96"
"736966364B";"7";"265.96"
"77096940C2";"7";"265.96"
"8065552012";"7";"265.96"
"8963653076";"7";"265.96"
"6861963EFD";"8";"265.96"
"8039668FE6";"8";"265.96"
"811596308B";"8";"265.96"
"9001023727";"8";"265.96"
"7312342F7F";"10";"265.96"
"713072191D";"5";"266.0"
"7573085371";"5";"266.0"
"7789447702";"5";"266.0"
"8383783498";"5";"266.0"
"8398890748";"5";"266.0"
"8427457D82";"5";"266.0"
"84511047A3";"5";"266.0"
"8465885D4C";"5";"266.0"
"88719103BD";"5";"266.0"
"6590938618";"6";"266.0"
"761217123B";"6";"266.0"
"8253198272";"6";"266.0"
"716803519C";"7";"266.0"
"7588619680";"7";"266.0"
"84352257DF";"7";"266.0"
"8840948516";"7";"266.0"
"6731554E14";"8";"266.0"
"8135814E17";"8";"266.0"
"9124758482";"8";"266.0"
"6810496716";"9";"266.0"
"7591042606";"9";"266.0"
"76498453CC";"9";"266.0"
"8215498B69";"9";"266.0"
"83852520DB";"9";"266.0"
"7583645DD1";"10";"266.0"
"9049344AE6";"10";"266.0"
"7999189396";"11";"266.0"
"8844900262";"11";"266.0"
"7001658EF3";"12";"266.0"
"7030294E20";"5";"266.04"
"7055654DDC";"5";"266.04"
"71188683B7";"5";"266.04"
"749514447E";"7";"266.04"
"83216960C9";"7";"266.04"
"7943420D8A";"8";"266.04"
"6987313119";"9";"266.04"
"7933027CF7";"9";"266.04"
"7039114C9F";"10";"266.04"
"827530775D";"10";"266.04"
"6911244AF6";"5";"266.96"
"7249995523";"5";"266.96"
"7275062315";"5";"266.96"
"731287140E";"5";"266.96"
"7325573613";"5";"266.96"
"7685218A83";"5";"266.96"
"78005544CC";"5";"266.96"
"81038157B0";"5";"266.96"
"8111017EF5";"5";"266.96"
"8154832C3E";"5";"266.96"
"8966890FB3";"5";"266.96"
"90210516C8";"5";"266.96"
"902496765E";"5";"266.96"
"85507584B9";"6";"266.96"
"69451620FE";"7";"266.96"
"695550584C";"7";"266.96"
"7189625A3B";"7";"266.96"
"7290932B69";"7";"266.96"
"7706746FF9";"7";"266.96"
"80679624DC";"7";"266.96"
"7329443FB0";"8";"266.96"
"7821830A4D";"9";"266.96"
"81411544CF";"9";"266.96"
"9022769087";"9";"266.96"
"73259973F9";"12";"266.96"
"6766770341";"5";"267.0"
"7656003D87";"5";"267.0"
"9133519251";"5";"267.0"
"7016471F06";"6";"267.0"
"676711826F";"7";"267.0"
"8057694B6E";"7";"267.0"
"7223126822";"8";"267.0"
"78287042EA";"8";"267.0"
"8466516606";"8";"267.0"
"8904143B3E";"8";"267.0"
"7427879FA5";"9";"267.0"
"76058577BF";"9";"267.0"
"800466280B";"9";"267.0"
"8021051CAB";"9";"267.0"
"842376244F";"9";"267.0"
"8677685C30";"9";"267.0"
"7010790EEA";"10";"267.0"
"83888634BE";"10";"267.0"
"80109572D9";"11";"267.0"
"805140773D";"13";"267.0"
"751389457B";"5";"267.04"
"7079111B31";"7";"267.04"
"7929615D4B";"7";"267.04"
"7524370A8B";"8";"267.04"
"79152964E4";"8";"267.04"
"7432211689";"9";"267.04"
"7416994911";"10";"267.04"
"6885282A71";"5";"267.96"
"7275885A3C";"5";"267.96"
"7687390AE7";"5";"267.96"
"7728981CE1";"5";"267.96"
"8158521084";"5";"267.96"
"8557826D69";"5";"267.96"
"6946156543";"7";"267.96"
"7335126177";"8";"267.96"
"768110043D";"8";"267.96"
"8075937A08";"8";"267.96"
"813831914C";"8";"267.96"
"6859787B4D";"9";"267.96"
"8093983611";"11";"267.96"
"76791402CC";"13";"267.96"
"64558163E5";"5";"268.0"
"67872919B6";"5";"268.0"
"68251693A2";"5";"268.0"
"7744806019";"5";"268.0"
"77793835EF";"5";"268.0"
"7842906AC4";"5";"268.0"
"88187495E4";"5";"268.0"
"7016336F9E";"6";"268.0"
"760742882D";"6";"268.0"
"89459206B8";"6";"268.0"
"6594786D8E";"7";"268.0"
"6839583A6F";"7";"268.0"
"779287865C";"7";"268.0"
"8031036C8D";"7";"268.0"
"808867381D";"7";"268.0"
"6980251D56";"8";"268.0"
"81802679DF";"8";"268.0"
"698119043C";"10";"268.0"
"6636280F7C";"5";"268.04"
"7444762BF1";"5";"268.04"
"8296290B14";"5";"268.04"
"88128745B0";"5";"268.04"
"7480536D94";"6";"268.04"
"7107131E06";"7";"268.04"
"59415523D1";"8";"268.04"
"6637305D58";"8";"268.04"
"7383308282";"5";"268.96"
"7752511675";"5";"268.96"
"8075458EBE";"5";"268.96"
"8162397F13";"5";"268.96"
"69000640F2";"7";"268.96"
"770554728B";"7";"268.96"
"81148580AB";"7";"268.96"
"85451901DE";"7";"268.96"
"8948236DEF";"7";"268.96"
"73353645DD";"8";"268.96"
"7642234AFE";"8";"268.96"
"8183389A3A";"8";"268.96"
"7339172C51";"9";"268.96"
"7764809B15";"9";"268.96"
"777942696A";"9";"268.96"
"67860032D4";"5";"269.0"
"7390459FAF";"5";"269.0"
"7799826C06";"5";"269.0"
"7816716E17";"5";"269.0"
"7964311559";"5";"269.0"
"81836555BE";"5";"269.0"
"65801943DE";"6";"269.0"
"69671290BC";"6";"269.0"
"8252861C55";"6";"269.0"
"6797993948";"7";"269.0"
"7326904075";"7";"269.0"
"807197547E";"7";"269.0"
"8191644679";"7";"269.0"
"8176350976";"9";"269.0"
"7382155B03";"10";"269.0"
"66335946F0";"12";"269.0"
"762858075C";"13";"269.0"
"83419971B3";"5";"269.04"
"74527782F7";"6";"269.04"
"7477465751";"6";"269.04"
"7524219DEE";"6";"269.04"
"8323882CB7";"6";"269.04"
"7423595065";"7";"269.04"
"8302788D65";"7";"269.04"
"86959236AB";"7";"269.04"
"7423580403";"9";"269.04"
"68315483C0";"5";"269.96"
"65388383D1";"6";"269.96"
"7743495638";"6";"269.96"
"7817569E02";"6";"269.96"
"8124028FF9";"6";"269.96"
"848450315F";"6";"269.96"
"7676247F67";"7";"269.96"
"8149578C81";"8";"269.96"
"85606675E3";"8";"269.96"
"7715362622";"9";"269.96"
"77757797D1";"9";"269.96"
"81404152F8";"11";"269.96"
"8143684C9F";"11";"269.96"
"6619547EFA";"5";"270.0"
"7381114FF2";"5";"270.0"
"7619575035";"5";"270.0"
"7673141C41";"5";"270.0"
"784224594B";"5";"270.0"
"7962182870";"5";"270.0"
"85908322D6";"5";"270.0"
"7256638F1A";"6";"270.0"
"7022501F23";"7";"270.0"
"758771085E";"7";"270.0"
"7593206FCD";"7";"270.0"
"78323969A4";"7";"270.0"
"7962398AAF";"7";"270.0"
"7978037467";"7";"270.0"
"89003923D4";"7";"270.0"
"7653373332";"8";"270.0"
"7822312810";"8";"270.0"
"84112807D5";"8";"270.0"
"8862050B00";"8";"270.0"
"9024957E1B";"8";"270.0"
"68100929B1";"9";"270.0"
"712520512D";"9";"270.0"
"784026033A";"9";"270.0"
"7508203D1C";"10";"270.0"
"8383987CEE";"10";"270.0"
"8459289A1C";"10";"270.0"
"8827438847";"10";"270.0"
"6790013FF8";"11";"270.0"
"6645663E95";"5";"270.04"
"759328944F";"5";"270.04"
"74251492CB";"6";"270.04"
"7495476677";"6";"270.04"
"7463539339";"11";"270.04"
"7753066077";"5";"270.96"
"84901938E6";"5";"270.96"
"6532500588";"6";"270.96"
"8968303DBF";"7";"270.96"
"690815777E";"8";"270.96"
"767233317C";"8";"270.96"
"7744276AB7";"8";"270.96"
"8043076C46";"8";"270.96"
"6934669DE1";"10";"270.96"
"69675804E8";"5";"271.0"
"7188211B5C";"5";"271.0"
"75838506FF";"5";"271.0"
"8003515583";"5";"271.0"
"8413864C36";"5";"271.0"
"84356159B5";"5";"271.0"
"84573634BB";"5";"271.0"
"8961576E73";"5";"271.0"
"699100362D";"6";"271.0"
"7209101258";"7";"271.0"
"7599465CE5";"7";"271.0"
"779670085F";"7";"271.0"
"7995043632";"7";"271.0"
"8041286720";"7";"271.0"
"8382130080";"7";"271.0"
"8861717834";"7";"271.0"
"679341790C";"8";"271.0"
"82225338E1";"8";"271.0"
"8360821FBD";"8";"271.0"
"8220911E5B";"9";"271.0"
"7404177825";"10";"271.0"
"8358782D1B";"10";"271.0"
"65729222D3";"11";"271.0"
"8854334B8E";"11";"271.0"
"6697715942";"5";"271.04"
"705355273E";"7";"271.04"
"7083521273";"7";"271.04"
"7870328021";"7";"271.04"
"8256432F36";"7";"271.04"
"7883783F87";"8";"271.04"
"72524910E8";"5";"271.96"
"7355887DF8";"5";"271.96"
"907399518F";"5";"271.96"
"813448448D";"6";"271.96"
"7314621832";"7";"271.96"
"6893585E4A";"8";"271.96"
"812917683F";"8";"271.96"
"733341095E";"12";"271.96"
"6538712BD4";"5";"272.0"
"65716877AA";"5";"272.0"
"6624224293";"5";"272.0"
"71918359FB";"5";"272.0"
"732820306D";"5";"272.0"
"7328211705";"5";"272.0"
"7716844D1C";"5";"272.0"
"7834729EE3";"5";"272.0"
"805584773E";"5";"272.0"
"8229308FC7";"5";"272.0"
"8338637CED";"5";"272.0"
"8676924832";"5";"272.0"
"7169083272";"6";"272.0"
"8395469031";"6";"272.0"
"716539817D";"7";"272.0"
"8852725BC4";"7";"272.0"
"65661817F8";"8";"272.0"
"6598681BD0";"8";"272.0"
"6598894B96";"8";"272.0"
"6786853046";"8";"272.0"
"68149377EA";"8";"272.0"
"7012471A20";"8";"272.0"
"7995563351";"9";"272.0"
"80584478D4";"9";"272.0"
"8901597639";"9";"272.0"
"660502925C";"10";"272.0"
"7586865F0B";"10";"272.0"
"7151043B5B";"11";"272.0"
"80708514F0";"11";"272.0"
"7336863ADF";"12";"272.0"
"6639355910";"5";"272.04"
"743294436E";"5";"272.04"
"7930528EB9";"5";"272.04"
"7550357FB0";"7";"272.04"
"7472316E38";"8";"272.04"
"7802560C31";"8";"272.04"
"8719248711";"8";"272.04"
"7923604CDC";"11";"272.04"
"83419055C6";"19";"272.04"
"6888606181";"5";"272.96"
"6889055407";"5";"272.96"
"7259541ABD";"5";"272.96"
"7314488A70";"5";"272.96"
"7700478B76";"5";"272.96"
"8091412C67";"5";"272.96"
"8147938325";"5";"272.96"
"9021586049";"5";"272.96"
"9060143A84";"5";"272.96"
"8986965620";"6";"272.96"
"6884321169";"7";"272.96"
"73343923BF";"7";"272.96"
"77483550D3";"7";"272.96"
"7731023201";"8";"272.96"
"8245937A78";"8";"272.96"
"68965583B3";"9";"272.96"
"6949056E68";"9";"272.96"
"7289743639";"9";"272.96"
"812217787D";"9";"272.96"
"8145184279";"10";"272.96"
"7285465BE6";"11";"272.96"
"64957720A2";"5";"273.0"
"7245370C75";"5";"273.0"
"7619568A6B";"5";"273.0"
"7650806CD4";"5";"273.0"
"801681877E";"5";"273.0"
"8235765048";"5";"273.0"
"841373301F";"5";"273.0"
"8466928A03";"5";"273.0"
"6625048A8D";"6";"273.0"
"7160639A3A";"6";"273.0"
"7619562579";"6";"273.0"
"6701920756";"7";"273.0"
"7988199659";"7";"273.0"
"80624174FB";"7";"273.0"
"89539709C9";"7";"273.0"
"6818659768";"8";"273.0"
"7783695C4D";"8";"273.0"
"8009197672";"9";"273.0"
"8341568FA9";"9";"273.0"
"84118172FC";"9";"273.0"
"6796580B3C";"10";"273.0"
"83926455BF";"10";"273.0"
"7388752F06";"16";"273.0"
"84079099FE";"19";"273.0"
"70549053C7";"5";"273.04"
"7105648639";"5";"273.04"
"7845861152";"5";"273.04"
"8312545124";"5";"273.04"
"8701944F58";"5";"273.04"
"65853789D5";"6";"273.04"
"7472835A84";"7";"273.04"
"830736701F";"7";"273.04"
"7894096E16";"12";"273.04"
"6794780DD3";"5";"273.96"
"6874929AE0";"6";"273.96"
"81236811A3";"6";"273.96"
"6922776779";"7";"273.96"
"7651756CCB";"7";"273.96"
"9023503E3A";"7";"273.96"
"8108996B2E";"8";"273.96"
"850303701D";"8";"273.96"
"8482245A00";"9";"273.96"
"6514014E64";"10";"273.96"
"80967609B7";"10";"273.96"
"8169017615";"10";"273.96"
"6449983659";"5";"274.0"
"67423191A7";"5";"274.0"
"7355684675";"5";"274.0"
"7379974334";"5";"274.0"
"762940502E";"5";"274.0"
"76904296C5";"5";"274.0"
"840996282F";"5";"274.0"
"7148806555";"6";"274.0"
"8012469297";"6";"274.0"
"8402256100";"6";"274.0"
"843605332A";"6";"274.0"
"844557769D";"6";"274.0"
"6955621806";"7";"274.0"
"761965630C";"7";"274.0"
