"case_id";"case_id_length";"duration_dd"
"6728696797";"6";"628.0"
"6807304CF5";"8";"628.96"
"72439833E1";"5";"629.0"
"799531784E";"5";"629.0"
"8641579894";"5";"629.0"
"748715970F";"5";"629.04"
"86153278BE";"5";"629.96"
"7574606A9A";"5";"630.0"
"72691314AA";"21";"630.96"
"7143889BB0";"5";"631.0"
"86838961AE";"5";"631.04"
"6579185337";"6";"631.96"
"6579239FC3";"7";"631.96"
"7958080F5A";"7";"632.0"
"7706104E2E";"28";"632.96"
"7843668F95";"5";"633.0"
"767382725F";"6";"633.96"
"7920408F6F";"7";"634.04"
"7546404196";"6";"635.0"
"7636735116";"7";"635.0"
"7230464FA2";"9";"635.0"
"7741820FF4";"5";"635.96"
"8235955D0F";"5";"636.0"
"70209005F6";"6";"636.0"
"7096683014";"5";"636.04"
"7827539187";"7";"636.04"
"7630777C60";"5";"637.0"
"7902568D67";"6";"637.0"
"7164737004";"8";"637.0"
"67529674A8";"5";"638.0"
"7550957ED3";"5";"638.0"
"7861744462";"5";"638.04"
"7846591BB9";"8";"638.04"
"6897111C0A";"5";"639.0"
"8690558B53";"7";"640.04"
"74349678DB";"6";"641.04"
"6751459836";"5";"643.0"
"713101079B";"21";"643.0"
"857701048F";"19";"643.96"
"700980306F";"5";"644.0"
"7986178292";"5";"644.0"
"68903142FD";"6";"644.0"
"7473245CDB";"5";"644.04"
"708597183F";"6";"644.96"
"8625282FDC";"5";"645.0"
"7777287443";"28";"645.0"
"7857274B9D";"11";"645.04"
"8078046670";"7";"646.0"
"7224584B4F";"10";"646.0"
"6684708B8A";"5";"646.04"
"7019860BB8";"26";"647.0"
"6891176A53";"6";"648.0"
"8072747192";"6";"649.0"
"8153550A4E";"5";"649.96"
"663106826C";"5";"650.0"
"723283436F";"5";"650.0"
"7232845C80";"5";"650.0"
"7233159F9E";"5";"650.0"
"7233174C00";"5";"650.0"
"72331800F7";"5";"650.0"
"7963224454";"5";"650.0"
"6786647645";"12";"650.0"
"8574110B65";"5";"650.96"
"66200649A0";"5";"651.0"
"7403208880";"5";"651.0"
"79009863E8";"5";"651.04"
"741875671E";"5";"652.0"
"8251702FE4";"5";"652.0"
"678342750B";"7";"652.0"
"7886357BAA";"5";"652.04"
"8610813BAB";"5";"653.0"
"67394355B2";"7";"654.0"
"6895990EF5";"6";"655.96"
"7731618D00";"6";"655.96"
"7764636C51";"5";"656.0"
"7917688AD3";"5";"656.0"
"8616163AA1";"5";"657.0"
"77937906F7";"6";"658.0"
"73524108AA";"20";"658.0"
"7357619346";"5";"659.0"
"74464236A6";"5";"659.04"
"826354905D";"8";"659.04"
"6745126E0C";"5";"660.0"
"8429670FBB";"5";"660.0"
"8663879B1E";"5";"660.0"
"8664117F84";"5";"660.0"
"7169245820";"13";"660.0"
"68398094F1";"6";"660.96"
"805893076A";"6";"661.0"
"73241396B3";"6";"661.96"
"80580755D9";"7";"662.0"
"7440869F55";"15";"662.04"
"7410895006";"5";"663.0"
"69090822D5";"7";"663.96"
"82865548AE";"5";"667.0"
"67432913C5";"6";"667.0"
"7629418AE5";"5";"668.0"
"7561908BE1";"8";"668.0"
"6524989F3F";"11";"668.04"
"804824450D";"7";"669.0"
"8191347163";"5";"670.0"
"74021363DD";"6";"670.0"
"74110217FE";"5";"671.0"
"7706807254";"5";"671.0"
"86287448CD";"5";"671.0"
"8304822BE8";"5";"672.0"
"7122110718";"5";"673.0"
"7755732882";"5";"673.0"
"8348161065";"6";"673.0"
"864324790E";"5";"674.0"
"7079343AA5";"5";"675.0"
"822639189A";"5";"675.0"
"83847957B8";"5";"675.0"
"67986886D1";"6";"676.0"
"8278884F30";"6";"676.0"
"850610216E";"5";"676.96"
"8378750B39";"5";"677.0"
"6953714253";"5";"678.0"
"73337512C7";"11";"678.0"
"67695709E1";"5";"679.96"
"6930114EF9";"5";"680.0"
"7390376B32";"5";"680.0"
"7591107BA8";"5";"680.0"
"7791372B90";"5";"680.0"
"7946825771";"8";"680.0"
"8267576B89";"5";"681.0"
"851486835C";"5";"681.96"
"758739004E";"5";"682.0"
"7931149F30";"6";"683.0"
"7758413CEF";"9";"683.0"
"7083184C56";"8";"683.04"
"7395985FE2";"5";"684.0"
"8551533446";"5";"684.0"
"7440695FBE";"9";"684.04"
"7110561C8D";"5";"685.0"
"6992346A73";"8";"686.0"
"7981740437";"10";"687.0"
"8088948B0C";"7";"687.96"
"679573953A";"12";"688.0"
"8559308468";"5";"688.96"
"8566334A70";"5";"688.96"
"7202705432";"5";"691.0"
"805891288F";"5";"691.0"
"7064692045";"5";"691.04"
"7545244452";"6";"695.0"
"84936036EC";"9";"695.96"
"7584592B4F";"5";"696.0"
"7717262610";"5";"696.0"
"77891176AF";"5";"696.0"
"7115157D4A";"7";"696.0"
"7714709B41";"7";"696.0"
"79664835BD";"7";"696.0"
"7691196FB5";"8";"697.0"
"6862214E1F";"5";"698.0"
"85857798F6";"5";"698.0"
"7787699484";"6";"698.0"
"7728236618";"7";"698.0"
"8408184CED";"5";"699.0"
"85272350EF";"6";"700.0"
"7783790AB3";"10";"700.0"
"771276355F";"5";"701.0"
"708323024F";"8";"701.0"
"7656123092";"7";"704.0"
"8167896900";"7";"704.0"
"7007915A65";"5";"705.0"
"78180792E3";"5";"705.0"
"7526777CDC";"9";"705.0"
"7449227097";"5";"708.0"
"7637934E84";"5";"708.0"
"79830659A2";"5";"708.0"
"81930606FE";"5";"708.0"
"8188194771";"9";"708.0"
"6648258C0C";"5";"708.04"
"6810425C7D";"5";"711.0"
"7386555A02";"5";"711.0"
"8655982650";"6";"712.0"
"6691377AF9";"5";"714.0"
"8176942201";"5";"714.0"
"667656079A";"37";"714.0"
"7047181DB8";"7";"714.04"
"786470932E";"5";"715.0"
"7243005CCC";"16";"715.0"
"71604828AB";"6";"717.0"
"6925092EB0";"9";"717.0"
"67405795C1";"5";"718.0"
"75787072DD";"5";"718.0"
"684996411E";"8";"718.0"
"77959827DC";"6";"719.0"
"72189409BC";"6";"720.0"
"68236638D6";"28";"720.0"
"7945452A67";"5";"725.0"
"85832967ED";"5";"725.0"
"70385413C7";"5";"726.0"
"7600786F04";"5";"726.0"
"7890137B05";"5";"726.0"
"7129828830";"11";"726.0"
"7130000621";"11";"726.0"
"79649905AD";"26";"726.0"
"7603335687";"5";"727.0"
"851367178F";"5";"727.0"
"7527392861";"5";"730.0"
"8190492FCD";"5";"730.0"
"773987286C";"5";"731.0"
"79945997CB";"6";"731.0"
"6955555191";"5";"732.0"
"7375624D75";"5";"733.0"
"73802062A8";"5";"733.0"
"8509341256";"5";"733.0"
"83785874B8";"7";"733.0"
"6568745BD8";"5";"734.0"
"7986675CB2";"5";"735.0"
"724316727F";"5";"735.04"
"678773581D";"9";"736.0"
"6955518308";"5";"737.0"
"8248425FA0";"6";"737.0"
"6774392520";"8";"737.0"
"825405018A";"6";"737.96"
"67431943B9";"5";"738.0"
"857889581B";"5";"738.0"
"8502858C62";"5";"739.0"
"690020554C";"5";"740.0"
"74273689F6";"16";"740.96"
"6748461E2D";"5";"742.0"
"6907043033";"7";"742.0"
"6630467276";"8";"742.0"
"73557740BC";"8";"742.0"
"7355787B73";"8";"742.0"
"8386685F63";"10";"742.0"
"7750348D7C";"13";"742.0"
"7232690C97";"6";"742.04"
"6959298263";"5";"743.0"
"7929008863";"5";"743.0"
"8588210F14";"5";"743.0"
"7367088955";"8";"744.0"
"67050362BF";"12";"744.0"
"8252011EE3";"7";"744.96"
"8525866731";"5";"745.0"
"663813062A";"6";"745.96"
"6638159E16";"7";"745.96"
"6630532818";"5";"746.0"
"7320718F97";"5";"746.0"
"76525289DF";"5";"746.0"
"81944588A8";"5";"746.0"
"7626377D61";"7";"746.0"
"7641991279";"5";"746.04"
"72735199C0";"6";"747.0"
"76893815EF";"5";"748.0"
"7006904818";"5";"751.0"
"755964613B";"5";"751.0"
"8545468746";"5";"752.0"
"6991053F6D";"8";"753.0"
"7407560FE0";"8";"753.0"
"673171856D";"5";"755.0"
"792743457C";"5";"755.0"
"750689668C";"6";"755.0"
"84391628C9";"6";"755.0"
"7049701D4A";"5";"756.0"
"7124737EF4";"5";"756.0"
"6881056B09";"6";"756.0"
"7278141FF0";"12";"756.0"
"6742469D6C";"5";"757.0"
"7400639081";"5";"757.0"
"854257865F";"7";"757.0"
"84580782C5";"5";"758.0"
"7403912D74";"21";"758.0"
"706414198F";"5";"759.0"
"76698711C7";"5";"759.0"
"7742929325";"6";"759.0"
"837449323F";"7";"759.0"
"6684062673";"5";"760.0"
"7761759626";"5";"760.0"
"75899175A5";"14";"760.0"
"84301446E6";"5";"761.0"
"72999583E9";"6";"761.0"
"7719887C46";"5";"762.0"
"7013716D87";"6";"762.0"
"7786724FE8";"6";"762.0"
"7882170C71";"6";"762.0"
"7579244DFF";"9";"762.0"
"7083285FAE";"5";"763.0"
"823449690F";"5";"763.0"
"7920657CEB";"7";"763.0"
"765390388F";"8";"763.0"
"8237233BB3";"6";"764.0"
"8417227375";"35";"764.0"
"66299897FF";"8";"764.96"
"6861496D9C";"5";"765.0"
"7079327D70";"11";"765.0"
"6855910BE6";"5";"766.0"
"6856367509";"5";"767.0"
"7177208368";"5";"767.0"
"852867988D";"5";"767.0"
"8281469469";"6";"767.0"
"67835613A0";"6";"769.0"
"7053859497";"5";"770.0"
"7607629E0A";"6";"770.0"
"850986853A";"5";"771.0"
"7540271C76";"9";"771.0"
"7633542622";"5";"772.0"
"7757213EA9";"14";"772.0"
"77271050C5";"5";"773.0"
"807071330F";"5";"773.0"
"77929154E5";"5";"774.96"
"706055062D";"5";"775.0"
"704120060D";"5";"776.0"
"8139263C4C";"6";"776.0"
"78195966C0";"26";"776.96"
"8171878F0B";"5";"777.0"
"72683418BB";"5";"778.0"
"7918388C7B";"6";"778.0"
"730370258E";"15";"778.0"
"8451592A58";"5";"779.0"
"694943030E";"6";"779.0"
"76244810C4";"9";"779.04"
"756928860E";"5";"780.0"
"7791775822";"5";"781.96"
"8504795AD9";"5";"782.0"
"7432008F01";"6";"782.0"
"675089679C";"5";"783.0"
"7298358B8A";"7";"783.0"
"6796217FAC";"5";"783.04"
"7799690BCB";"6";"783.96"
"6612296F43";"8";"783.96"
"7499581206";"5";"784.0"
"83708969E6";"5";"784.0"
"7211291197";"25";"784.0"
"7841775571";"5";"784.96"
"7804431433";"5";"785.0"
"767150348B";"12";"785.0"
"823858790F";"6";"785.96"
"8238746C44";"6";"785.96"
"7501658404";"5";"786.0"
"807221173E";"5";"786.0"
"71768170BF";"5";"786.04"
"7989273CA2";"5";"786.04"
"889318586B";"5";"788.04"
"6996831F95";"6";"790.0"
"7080823FF9";"6";"790.0"
"8082556037";"5";"791.0"
"80394457E2";"5";"791.04"
"765708499A";"8";"791.04"
"745665418B";"5";"792.0"
"7013311F4F";"10";"792.0"
"695678261D";"5";"793.0"
"7307688EE5";"5";"793.0"
"7580243668";"5";"793.0"
"807083688E";"6";"793.0"
"8475304A1B";"7";"793.04"
"65839038A0";"5";"793.96"
"79233760B9";"9";"794.0"
"689570107C";"5";"796.0"
"75688268CC";"7";"796.0"
"74094832CD";"5";"796.96"
"83911124AD";"5";"797.0"
"72977841DF";"6";"797.96"
"744135613C";"5";"799.0"
"7287413373";"6";"800.0"
"76355932AD";"5";"800.04"
"8477540F4E";"5";"800.04"
"7827711F73";"5";"800.96"
"7035414F48";"6";"801.0"
"7035436174";"6";"801.0"
"7225139551";"8";"802.04"
"7353194FA2";"5";"803.96"
"8484647832";"5";"805.0"
"74467325A5";"18";"805.0"
"8446556E80";"6";"805.04"
"75153295AE";"5";"806.0"
"77210457E4";"5";"806.0"
"79056669F5";"6";"806.0"
"7399779ACC";"7";"806.0"
"7583306613";"7";"807.0"
"83805611B8";"29";"808.0"
"78641272E6";"5";"810.0"
"7924221A07";"7";"810.0"
"7565780729";"5";"811.0"
"6799804FC2";"5";"812.04"
"809345632D";"5";"813.96"
"7283507C1B";"10";"814.0"
"65991048E3";"16";"814.0"
"764885312D";"5";"814.04"
"6813751533";"6";"814.04"
"6634006AED";"5";"814.96"
"8391958ECE";"5";"816.04"
"8502481548";"5";"817.0"
"7829321015";"6";"817.0"
"7835043206";"5";"818.0"
"6702366763";"5";"818.04"
"7250026EB5";"5";"819.0"
"765027891D";"20";"819.0"
"6818800BC2";"5";"819.04"
"7618348BA4";"6";"819.04"
"73527533B9";"5";"819.96"
"784424079F";"7";"820.0"
"7786101DCB";"5";"821.04"
"6524113C5A";"6";"821.96"
"7010130E44";"5";"822.0"
"7010167CCD";"5";"822.0"
"7010237693";"6";"822.0"
"7598322DA9";"7";"822.04"
"7669120607";"9";"822.04"
"6941619536";"5";"823.96"
"6872208571";"5";"824.0"
"7868018DD7";"5";"824.0"
"8159219086";"5";"824.0"
"7939032874";"5";"827.0"
"701020080A";"5";"827.96"
"7392108080";"5";"827.96"
"70102132C6";"11";"827.96"
"8447799046";"5";"828.04"
"78222103E5";"6";"828.96"
"7010151F98";"10";"828.96"
"76876891A8";"17";"829.0"
"71169840FE";"6";"831.0"
"7522792458";"5";"831.04"
"7558052DCE";"5";"831.04"
"7581478191";"5";"831.04"
"7800581B12";"5";"831.96"
"6526105835";"5";"832.96"
"77333122F2";"5";"832.96"
"8160257919";"9";"832.96"
"7084950DAF";"5";"834.0"
"6729768C3A";"6";"834.96"
"7068779CF4";"5";"836.0"
"6811765E4A";"7";"836.04"
"7654412C98";"5";"837.04"
"84653850B3";"5";"837.04"
"8238281C89";"9";"838.0"
"7325911CFE";"5";"838.96"
"7347817A66";"5";"838.96"
"714525856E";"6";"839.04"
"7109034072";"7";"839.04"
"6984813208";"5";"839.96"
"8056562548";"16";"840.04"
"7778885AF7";"26";"840.04"
"7693755F76";"8";"841.0"
"815460401B";"5";"841.96"
"76923052E6";"8";"841.96"
"7441550154";"5";"842.0"
"7881686D08";"6";"842.0"
"719143718D";"5";"842.04"
"832376080B";"33";"843.0"
"679806872D";"5";"843.04"
"802367955F";"5";"843.04"
"802369743A";"5";"843.04"
"80237174BB";"5";"843.04"
"8427014FEE";"5";"844.04"
"7208844E3F";"14";"844.04"
"73746390A0";"5";"845.96"
"6578985E28";"10";"845.96"
"6830898B58";"5";"846.0"
"7118840C99";"6";"846.0"
"66079160CA";"14";"846.96"
"7397011E91";"5";"847.0"
"68044108C2";"8";"847.04"
"6754754755";"34";"847.04"
"6982042354";"6";"850.96"
"7433467306";"5";"851.0"
"740410196D";"7";"851.96"
"84042839B9";"24";"852.04"
"8169243097";"5";"852.96"
"7706219D15";"5";"853.96"
"8423774E33";"6";"855.04"
"67232254C8";"19";"855.04"
"684522063D";"8";"857.0"
"71153604D2";"5";"861.04"
"8109406D85";"5";"861.96"
"8147765461";"5";"861.96"
"71770977CD";"7";"862.04"
"8330560396";"9";"863.0"
"6784597A8D";"13";"863.0"
"736865674A";"5";"863.96"
"7381610944";"6";"863.96"
"8096430964";"9";"863.96"
"7075957071";"10";"864.0"
"75776201D8";"6";"864.04"
"6944651B4A";"9";"864.96"
"7902606CC3";"5";"865.0"
"711775908B";"5";"865.04"
"7581860CCA";"5";"865.04"
"83588862F1";"6";"865.04"
"8176198C06";"5";"865.96"
"700290325F";"9";"865.96"
"7002914B70";"9";"865.96"
"7539165BC3";"6";"866.04"
"6953240B28";"6";"866.96"
"6666967B34";"8";"868.0"
"660513275A";"5";"868.96"
"75630813E1";"5";"869.04"
"725774724B";"6";"870.0"
"74216489AB";"10";"870.04"
"705957733C";"5";"871.0"
"7018964852";"7";"871.0"
"72381706D6";"6";"871.04"
"81225468FF";"5";"873.96"
"671901850E";"28";"874.04"
"6568207FDE";"6";"874.96"
"8366579F64";"5";"875.04"
"7136875F8C";"5";"876.04"
"71340883A8";"10";"877.04"
"7134106283";"10";"877.04"
"6568079640";"8";"877.96"
"72621503C3";"5";"878.96"
"72621969B7";"5";"878.96"
"72622083A0";"5";"878.96"
"72622251A8";"5";"878.96"
"7262277C8E";"5";"878.96"
"7336247E87";"7";"879.96"
"724336343D";"5";"880.04"
"78918321CA";"5";"881.0"
"71534047B8";"5";"881.04"
"71686171E4";"5";"881.04"
"6751951E37";"7";"881.04"
"754985409E";"5";"882.04"
"7200020C74";"5";"883.04"
"752818137D";"7";"883.04"
"8238307201";"5";"884.0"
"8314885C28";"5";"884.04"
"76807188FF";"7";"885.96"
"7634928DE3";"5";"886.04"
"8422389745";"9";"886.04"
"7257205305";"6";"886.96"
"7211300902";"5";"887.04"
"69045338DF";"5";"887.96"
"7225493971";"5";"888.04"
"8140081F54";"5";"888.96"
"69002087C5";"5";"890.96"
"6900211A3E";"5";"890.96"
"821085323F";"6";"890.96"
"69196915A7";"9";"890.96"
"82733421CD";"5";"891.0"
"760552234D";"7";"892.04"
"69953877F7";"6";"892.96"
"7700400B18";"9";"892.96"
"7859115ADB";"8";"893.0"
"67564563DF";"14";"894.04"
"68627307F2";"10";"894.96"
"817178417D";"19";"894.96"
"7862779A7C";"5";"895.0"
"6897772D83";"11";"895.96"
"7065447F4C";"8";"896.04"
"7062232236";"9";"896.04"
"846928858D";"6";"896.96"
"83859977A4";"7";"897.04"
"72249411ED";"6";"897.96"
"6840281A71";"5";"898.04"
"7180206D6C";"5";"899.04"
"7617377A59";"28";"899.04"
"8126758CD8";"34";"899.96"
"7238441679";"5";"900.0"
"746004932F";"6";"900.04"
"7175887149";"7";"900.04"
"69306254AD";"5";"900.96"
"8017658CAD";"7";"901.04"
"8211606FA0";"8";"901.96"
"6749188620";"6";"902.04"
"7644683FF7";"7";"903.96"
"7018222402";"26";"904.0"
"702834776B";"5";"905.0"
"7717988D2B";"5";"905.96"
"7075782007";"5";"907.04"
"763995417D";"5";"908.0"
"6850327CA9";"5";"908.96"
"66558060DE";"10";"909.0"
"6682695E5B";"5";"909.04"
"804221883C";"5";"910.0"
"7560706BF5";"13";"910.04"
"6889421210";"7";"910.96"
"79469259F6";"6";"911.04"
"735253717A";"8";"911.96"
"77003555F7";"9";"911.96"
"77003799C4";"9";"911.96"
"771119034B";"24";"911.96"
"6814911277";"5";"912.04"
"7556988FC3";"5";"912.04"
"6781063635";"5";"916.04"
"6880739572";"5";"916.96"
"6623285BAD";"27";"916.96"
"7495082155";"5";"919.04"
"671545371F";"6";"920.04"
"711259396A";"6";"920.04"
"750394969B";"29";"920.04"
"7400149C21";"5";"920.96"
"7497857355";"5";"922.04"
"73886960D4";"5";"922.96"
"82119202C3";"5";"922.96"
"67383137CA";"5";"923.04"
"8118820635";"5";"923.96"
"783157327D";"12";"925.96"
"7582103554";"5";"926.04"
"7917387271";"6";"926.04"
"73171639EB";"6";"927.96"
"731717322E";"6";"927.96"
"7317182999";"6";"927.96"
"8076173CC8";"7";"927.96"
"7002913A9D";"9";"927.96"
"68680340F4";"5";"928.96"
"6919180FF3";"6";"928.96"
"75014486B7";"6";"929.0"
"6664648184";"9";"930.04"
"6860256E54";"5";"930.96"
"7097385362";"5";"932.04"
"7507874D9C";"6";"933.04"
"7358715BB6";"15";"933.96"
"76804392C4";"7";"934.96"
"814546170E";"5";"936.96"
"8074123115";"6";"937.0"
"6647738EED";"5";"937.04"
"655324767F";"8";"937.96"
"6775059B8B";"5";"938.04"
"7095267F8A";"5";"938.04"
"7886396BD9";"5";"939.04"
"7563267D5C";"7";"939.04"
"7310768C98";"5";"940.96"
"855892692A";"5";"940.96"
"85589279FD";"5";"940.96"
"6692904719";"5";"942.04"
"7911879119";"5";"942.04"
"7566146532";"5";"943.04"
"7381221841";"5";"943.96"
"770143620A";"16";"943.96"
"709379834C";"7";"944.04"
"81208701ED";"5";"944.96"
"8074648253";"6";"944.96"
"66809259B6";"5";"945.04"
"74595718B8";"5";"945.04"
"6992960525";"5";"946.04"
"670973152E";"7";"949.04"
"733065470C";"6";"949.96"
"7633193621";"7";"950.0"
"7058017BDF";"7";"950.04"
"72978253B4";"9";"950.96"
"7297863310";"9";"950.96"
"6688418124";"5";"951.04"
"7772652357";"5";"951.96"
"8084334B74";"5";"951.96"
"8177465199";"5";"954.96"
"7608071ACB";"6";"956.0"
"8284389E0F";"6";"956.04"
"7027632961";"5";"957.04"
"8187558A98";"8";"957.96"
"7480205C6E";"29";"958.04"
"8095619C21";"38";"958.96"
"70906193E7";"5";"960.04"
"7367462DF6";"6";"960.96"
"7129507F48";"5";"961.04"
"6941086D5B";"6";"962.04"
"82345949EE";"6";"963.04"
"82824627DB";"7";"963.04"
"82250684D5";"7";"963.96"
"7066088049";"5";"964.04"
"685159530F";"5";"964.96"
"691518927D";"19";"964.96"
"7380204102";"5";"967.0"
"766448551B";"6";"969.0"
"7476797013";"5";"969.04"
"74911959AB";"9";"969.04"
"66749620E6";"12";"969.04"
"7356533314";"7";"969.96"
"669001248C";"7";"970.04"
"69540485F2";"6";"971.96"
"668540176D";"6";"972.04"
"7494632DF7";"5";"973.04"
"8322161084";"5";"974.04"
"7308612969";"5";"975.0"
"73782558A2";"5";"975.0"
"6834739D09";"8";"975.0"
"70696782D8";"6";"975.04"
"80446986CC";"7";"975.96"
"8033400B63";"10";"975.96"
"7651828837";"12";"975.96"
"7991659D9F";"6";"976.0"
"7618263581";"7";"976.0"
"67171829EF";"7";"976.04"
"7070984895";"11";"976.04"
"658320589E";"8";"976.96"
"8181300E53";"9";"976.96"
"7210091351";"7";"977.0"
"7552528F41";"5";"977.04"
"699807415B";"5";"977.96"
"730253200C";"9";"978.96"
"7062296705";"10";"979.04"
"7177197A52";"5";"980.0"
"7834305102";"5";"980.0"
"71359525E0";"5";"981.0"
"7049163155";"5";"981.04"
"76093699F0";"5";"982.0"
"7381092DCB";"5";"982.04"
"73999621D3";"6";"983.0"
"7207078CE6";"5";"985.0"
"7941657EAA";"5";"985.0"
"73430425F3";"5";"985.96"
"7965639D3D";"5";"986.0"
"7966083BA4";"5";"986.0"
"79686290AE";"5";"986.0"
"7968638819";"5";"986.0"
"7968647F84";"5";"986.0"
"69765417C1";"6";"986.0"
"79959957CF";"6";"986.0"
"7097181B07";"7";"986.04"
"7449560363";"9";"986.04"
"7725701A24";"5";"987.0"
"7234018480";"5";"988.0"
"6648373AF3";"8";"988.04"
"671279667F";"12";"988.04"
"7540142205";"7";"989.0"
"6659717C50";"9";"989.04"
"696847577B";"6";"990.04"
"69685071E5";"7";"990.04"
"8245499108";"9";"990.04"
"806905285A";"5";"990.96"
"731729138E";"7";"990.96"
"6739416604";"5";"991.04"
"76327887E9";"8";"992.0"
"7421262B21";"10";"993.0"
"74212934B8";"11";"993.0"
"7020658E3F";"5";"993.04"
"6859864AD8";"6";"993.96"
"67002136AD";"8";"993.96"
"760906818E";"5";"994.0"
"7580501B4F";"13";"994.0"
"7830464F4C";"5";"994.04"
"689084592D";"6";"994.96"
"676489364D";"11";"996.0"
"799693712E";"6";"997.0"
"6595290D78";"7";"997.0"
"7012491AA1";"29";"997.0"
"7583876C72";"8";"998.0"
"75838853E2";"8";"998.0"
"6967161B21";"6";"998.04"
"706719951B";"29";"999.04"
"76947726BA";"14";"999.96"
"739042754A";"7";"1000.0"
"7012551C24";"5";"1001.0"
"7966026C9A";"5";"1001.0"
"72451105E8";"8";"1001.0"
"75784037FD";"8";"1001.0"
"75996250F2";"5";"1001.96"
"74367063EE";"5";"1003.04"
"7511531778";"7";"1003.04"
"7785704630";"5";"1004.0"
"718654193C";"6";"1004.0"
"770882861B";"5";"1004.96"
"72977505CF";"11";"1004.96"
"73633279A8";"7";"1005.0"
"7864451E42";"7";"1005.04"
"666091481D";"5";"1008.04"
"7293513D51";"6";"1011.0"
"7626146EC0";"5";"1014.0"
"6694265A3A";"5";"1016.04"
"8140162230";"5";"1016.96"
"73334022C6";"8";"1016.96"
"7835921691";"7";"1017.0"
"6943982339";"6";"1018.0"
"6712659571";"12";"1018.04"
"7238409C0F";"6";"1018.96"
"814913816B";"5";"1019.96"
"80627507C7";"8";"1019.96"
"6842648BC0";"13";"1020.0"
"77158454B8";"8";"1021.96"
"6865823061";"5";"1022.0"
"7389425A68";"5";"1023.0"
"7583386817";"8";"1023.0"
"6499571FA6";"6";"1024.0"
"7262204054";"5";"1024.96"
"75084801B6";"5";"1025.0"
"78074206CC";"5";"1025.0"
"7950629A99";"8";"1026.0"
"81313824B3";"9";"1026.0"
"7041383D0F";"8";"1026.04"
"7293296A3F";"5";"1026.96"
"7674487305";"8";"1027.96"
"7674513878";"8";"1027.96"
"7410538968";"6";"1029.0"
"79277190AE";"8";"1029.04"
"8233631F3B";"7";"1030.0"
"65880273DD";"5";"1031.0"
"751028533E";"6";"1031.0"
"7298321D01";"6";"1032.0"
"7676475B8F";"5";"1034.96"
"71495814E2";"5";"1035.0"
"7149635173";"5";"1035.0"
"7379343A7A";"5";"1037.0"
"7334370198";"13";"1038.0"
"68405876F7";"5";"1039.0"
"7365965A9A";"5";"1039.0"
"699018317F";"5";"1040.0"
"700129643B";"8";"1040.0"
"713960191F";"8";"1040.0"
"7740824A09";"11";"1040.0"
"720963395B";"5";"1042.0"
"82120226EE";"5";"1043.0"
"6617812738";"7";"1043.0"
"8123595AA8";"11";"1043.0"
"7698546123";"21";"1043.96"
"6838944B1D";"11";"1044.0"
"7043769E0C";"6";"1044.04"
"7389040CB1";"5";"1045.0"
"8220607380";"6";"1045.0"
"6922591ECC";"6";"1047.0"
"6634885050";"5";"1049.0"
"78371160B8";"5";"1049.0"
"79537699CF";"7";"1051.0"
"7317734122";"7";"1052.0"
"6778017492";"10";"1052.0"
"678115307C";"5";"1053.0"
"7565996968";"5";"1054.0"
"7087977FA4";"7";"1054.0"
"70879601A1";"8";"1054.0"
"76691216DA";"9";"1054.0"
"6941784D5D";"10";"1055.0"
"708253117A";"8";"1057.0"
"68216045B3";"7";"1058.0"
"708792980A";"8";"1060.0"
"672720050E";"5";"1064.0"
"7583898E99";"6";"1064.0"
"7057929343";"7";"1064.0"
"7418103C3D";"5";"1064.04"
"69202291A1";"5";"1065.0"
"7769176ED7";"5";"1065.0"
"7915053C5A";"7";"1065.0"
"7079096ECF";"15";"1065.0"
"7069888025";"7";"1066.0"
"7529300EE7";"6";"1068.0"
"7150132B93";"7";"1070.0"
"8108708D83";"6";"1071.0"
"8101060631";"7";"1071.0"
"81012009B8";"7";"1071.0"
"8101259A68";"7";"1071.0"
"81012968F1";"7";"1071.0"
"7476282713";"6";"1072.0"
"6940956217";"6";"1074.0"
"7503896ADD";"10";"1075.0"
"7591882B35";"5";"1076.0"
"711976364A";"5";"1078.0"
"735770061D";"5";"1078.0"
"7571151773";"5";"1078.0"
"6832705E86";"6";"1079.0"
"71611006A9";"8";"1079.0"
"7101720CBA";"11";"1080.0"
"7557744FA2";"5";"1082.0"
"7989408C0A";"5";"1083.0"
"7309452E98";"6";"1083.0"
"6956569657";"5";"1084.0"
"7451144E88";"5";"1084.0"
"685929661F";"14";"1086.0"
"7970400626";"5";"1088.0"
"8165388357";"5";"1088.0"
"6920243D2B";"5";"1089.0"
"8062541B4D";"5";"1089.0"
"81139313AE";"12";"1090.0"
"8010743240";"9";"1092.0"
"7971220AD4";"5";"1093.0"
"6838361A02";"9";"1094.0"
"6749376146";"37";"1096.0"
"673474468F";"5";"1097.0"
"6877668F2A";"41";"1097.0"
"7258388343";"10";"1098.0"
"68823506E2";"5";"1099.0"
"7749923EC3";"6";"1099.0"
"7136582DC2";"7";"1099.0"
"7223541E98";"8";"1099.0"
"7134068327";"10";"1100.0"
"7560618359";"8";"1101.0"
"68364121A7";"10";"1102.04"
"6765076D4F";"5";"1104.0"
"72975890F4";"6";"1105.0"
"6909291F4A";"7";"1106.0"
"8143721B28";"5";"1108.0"
"758388323C";"6";"1108.0"
"731518599F";"6";"1112.0"
"7361375ECF";"6";"1112.0"
"8128119FF9";"6";"1112.0"
"7338185DD1";"8";"1113.0"
