Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,amount,type
73190975E9,CONTRACT-START,PIEMONTE,2018-03-07 00:00:00.000,Variant 1,1,120000.0,SERVIZI
73190975E9,VARIANT,PIEMONTE,2018-05-24 00:00:00.000,Variant 1,1,120000.0,SERVIZI
73190975E9,CONTRACT-END,PIEMONTE,2018-12-31 00:00:00.000,Variant 1,1,120000.0,SERVIZI
7320718F97,CREATION,PA TRENTO,2017-12-04 00:00:00.000,Variant 1,1,40695.07,SERVIZI
7320718F97,AWARD,PA TRENTO,2018-02-09 00:00:00.000,Variant 1,1,40695.07,SERVIZI
7320718F97,CONTRACT-START,PA TRENTO,2018-05-24 00:00:00.000,Variant 1,1,40695.07,SERVIZI
7320718F97,VARIANT,PA TRENTO,2019-12-19 00:00:00.000,Variant 1,1,40695.07,SERVIZI
7320718F97,CONTRACT-END,PA TRENTO,2019-12-20 00:00:00.000,Variant 1,1,40695.07,SERVIZI
7323174A5A,CREATION,CENTRALE,2017-06-01 00:00:00.000,Variant 1,1,2211182.2,SERVIZI
7323174A5A,AWARD,CENTRALE,2017-10-11 00:00:00.000,Variant 1,1,2211182.2,SERVIZI
7323174A5A,CONTRACT-START,CENTRALE,2017-12-11 00:00:00.000,Variant 1,1,2211182.2,SERVIZI
7323174A5A,VARIANT,CENTRALE,2019-06-21 00:00:00.000,Variant 1,1,2211182.2,SERVIZI
7323174A5A,CONTRACT-END,CENTRALE,2020-10-31 00:00:00.000,Variant 1,1,2211182.2,SERVIZI
73241396B3,CREATION,PA BOLZANO,2017-12-15 00:00:00.000,Variant 25,25,52971.17,SERVIZI
73241396B3,AWARD,PA BOLZANO,2017-12-21 00:00:00.000,Variant 25,25,52971.17,SERVIZI
73241396B3,CONTRACT-START,PA BOLZANO,2018-01-02 00:00:00.000,Variant 25,25,52971.17,SERVIZI
73241396B3,VARIANT,PA BOLZANO,2019-03-29 00:00:00.000,Variant 25,25,52971.17,SERVIZI
73241396B3,CONTRACT-END,PA BOLZANO,2019-07-31 00:00:00.000,Variant 25,25,52971.17,SERVIZI
73241396B3,TESTING,PA BOLZANO,2019-10-08 00:00:00.000,Variant 25,25,52971.17,SERVIZI
7325911CFE,CREATION,CENTRALE,2017-12-21 00:00:00.000,Variant 1,1,295200.0,SERVIZI
7325911CFE,AWARD,CENTRALE,2018-02-05 00:00:00.000,Variant 1,1,295200.0,SERVIZI
7325911CFE,CONTRACT-START,CENTRALE,2018-04-06 00:00:00.000,Variant 1,1,295200.0,SERVIZI
7325911CFE,VARIANT,CENTRALE,2019-02-04 00:00:00.000,Variant 1,1,295200.0,SERVIZI
7325911CFE,CONTRACT-END,CENTRALE,2020-04-08 00:00:00.000,Variant 1,1,295200.0,SERVIZI
732654368B,CREATION,CAMPANIA,2018-02-13 00:00:00.000,Variant 1,1,58933.14,SERVIZI
732654368B,AWARD,CAMPANIA,2018-04-18 00:00:00.000,Variant 1,1,58933.14,SERVIZI
732654368B,CONTRACT-START,CAMPANIA,2018-06-25 00:00:00.000,Variant 1,1,58933.14,SERVIZI
732654368B,VARIANT,CAMPANIA,2019-05-09 00:00:00.000,Variant 1,1,58933.14,SERVIZI
732654368B,CONTRACT-END,CAMPANIA,2019-07-16 00:00:00.000,Variant 1,1,58933.14,SERVIZI
7326805EBE,CREATION,CENTRALE,2017-12-19 00:00:00.000,Variant 1,1,204000.0,SERVIZI
7326805EBE,AWARD,CENTRALE,2018-02-02 00:00:00.000,Variant 1,1,204000.0,SERVIZI
7326805EBE,CONTRACT-START,CENTRALE,2018-02-02 00:00:00.000,Variant 1,1,204000.0,SERVIZI
7326805EBE,VARIANT,CENTRALE,2020-01-23 00:00:00.000,Variant 1,1,204000.0,SERVIZI
7326805EBE,CONTRACT-END,CENTRALE,2021-02-02 00:00:00.000,Variant 1,1,204000.0,SERVIZI
73273207BE,CREATION,LOMBARDIA,2017-12-20 00:00:00.000,Variant 21,21,95111.28,SERVIZI
73273207BE,AWARD,LOMBARDIA,2018-02-14 00:00:00.000,Variant 21,21,95111.28,SERVIZI
73273207BE,CONTRACT-START,LOMBARDIA,2018-03-22 00:00:00.000,Variant 21,21,95111.28,SERVIZI
73273207BE,STATUS,LOMBARDIA,2018-09-28 00:00:00.000,Variant 21,21,95111.28,SERVIZI
73273207BE,VARIANT,LOMBARDIA,2018-09-28 00:00:00.000,Variant 21,21,95111.28,SERVIZI
73273207BE,CONTRACT-END,LOMBARDIA,2018-12-31 00:00:00.000,Variant 21,21,95111.28,SERVIZI
73273207BE,STATUS,LOMBARDIA,2019-08-31 00:00:00.000,Variant 21,21,95111.28,SERVIZI
7329887E17,CREATION,TOSCANA,2017-12-22 00:00:00.000,Variant 1,1,206970.68,SERVIZI
7329887E17,AWARD,TOSCANA,2018-01-10 00:00:00.000,Variant 1,1,206970.68,SERVIZI
7329887E17,CONTRACT-START,TOSCANA,2018-02-15 00:00:00.000,Variant 1,1,206970.68,SERVIZI
7329887E17,VARIANT,TOSCANA,2018-09-07 00:00:00.000,Variant 1,1,206970.68,SERVIZI
7329887E17,CONTRACT-END,TOSCANA,2018-09-30 00:00:00.000,Variant 1,1,206970.68,SERVIZI
7330292C4F,CREATION,CENTRALE,2017-12-21 00:00:00.000,Variant 1,1,150000.0,SERVIZI
7330292C4F,AWARD,CENTRALE,2018-02-05 00:00:00.000,Variant 1,1,150000.0,SERVIZI
7330292C4F,CONTRACT-START,CENTRALE,2018-03-14 00:00:00.000,Variant 1,1,150000.0,SERVIZI
7330292C4F,VARIANT,CENTRALE,2019-12-12 00:00:00.000,Variant 1,1,150000.0,SERVIZI
7330292C4F,CONTRACT-END,CENTRALE,2021-03-14 00:00:00.000,Variant 1,1,150000.0,SERVIZI
733065470C,CREATION,VENETO,2018-01-24 00:00:00.000,Variant 2,2,232508.0,SERVIZI
733065470C,AWARD,VENETO,2018-01-24 00:00:00.000,Variant 2,2,232508.0,SERVIZI
733065470C,CONTRACT-START,VENETO,2018-01-24 00:00:00.000,Variant 2,2,232508.0,SERVIZI
733065470C,VARIANT,VENETO,2020-02-26 00:00:00.000,Variant 2,2,232508.0,SERVIZI
733065470C,VARIANT,VENETO,2020-06-10 00:00:00.000,Variant 2,2,232508.0,SERVIZI
733065470C,CONTRACT-END,VENETO,2020-08-31 00:00:00.000,Variant 2,2,232508.0,SERVIZI
7330936FC0,CREATION,TOSCANA,2017-12-29 00:00:00.000,Variant 12,12,120000.0,SERVIZI
7330936FC0,PUBLICATION-IT,TOSCANA,2017-12-29 00:00:00.000,Variant 12,12,120000.0,SERVIZI
7330936FC0,AWARD,TOSCANA,2018-04-23 00:00:00.000,Variant 12,12,120000.0,SERVIZI
7330936FC0,CONTRACT-START,TOSCANA,2018-05-07 00:00:00.000,Variant 12,12,120000.0,SERVIZI
7330936FC0,VARIANT,TOSCANA,2018-12-17 00:00:00.000,Variant 12,12,120000.0,SERVIZI
7330936FC0,CONTRACT-END,TOSCANA,2018-12-31 00:00:00.000,Variant 12,12,120000.0,SERVIZI
7331024861,CREATION,EMILIA ROMAGNA,2017-12-04 00:00:00.000,Variant 1,1,50000.0,SERVIZI
7331024861,AWARD,EMILIA ROMAGNA,2017-12-21 00:00:00.000,Variant 1,1,50000.0,SERVIZI
7331024861,CONTRACT-START,EMILIA ROMAGNA,2017-12-21 00:00:00.000,Variant 1,1,50000.0,SERVIZI
7331024861,VARIANT,EMILIA ROMAGNA,2018-12-12 00:00:00.000,Variant 1,1,50000.0,SERVIZI
7331024861,CONTRACT-END,EMILIA ROMAGNA,2018-12-31 00:00:00.000,Variant 1,1,50000.0,SERVIZI
7331156550,CREATION,EMILIA ROMAGNA,2017-12-04 00:00:00.000,Variant 3,3,96000.0,SERVIZI
7331156550,AWARD,EMILIA ROMAGNA,2017-12-28 00:00:00.000,Variant 3,3,96000.0,SERVIZI
7331156550,CONTRACT-START,EMILIA ROMAGNA,2017-12-28 00:00:00.000,Variant 3,3,96000.0,SERVIZI
7331156550,CONTRACT-END,EMILIA ROMAGNA,2018-12-31 00:00:00.000,Variant 3,3,96000.0,SERVIZI
7331156550,VARIANT,EMILIA ROMAGNA,2018-12-31 00:00:00.000,Variant 3,3,96000.0,SERVIZI
7331769F2A,CREATION,EMILIA ROMAGNA,2017-12-28 00:00:00.000,Variant 5,5,200000.0,SERVIZI
7331769F2A,AWARD,EMILIA ROMAGNA,2018-03-07 00:00:00.000,Variant 5,5,200000.0,SERVIZI
7331769F2A,CONTRACT-START,EMILIA ROMAGNA,2018-03-15 00:00:00.000,Variant 5,5,200000.0,SERVIZI
7331769F2A,SUBCONTRACT,EMILIA ROMAGNA,2018-03-21 00:00:00.000,Variant 5,5,200000.0,SERVIZI
7331769F2A,VARIANT,EMILIA ROMAGNA,2018-11-23 00:00:00.000,Variant 5,5,200000.0,SERVIZI
7331769F2A,CONTRACT-END,EMILIA ROMAGNA,2019-01-31 00:00:00.000,Variant 5,5,200000.0,SERVIZI
73328012D0,CREATION,VENETO,2017-12-22 00:00:00.000,Variant 1,1,56803.23,SERVIZI
73328012D0,AWARD,VENETO,2017-12-22 00:00:00.000,Variant 1,1,56803.23,SERVIZI
73328012D0,CONTRACT-START,VENETO,2018-01-31 00:00:00.000,Variant 1,1,56803.23,SERVIZI
73328012D0,VARIANT,VENETO,2018-03-15 00:00:00.000,Variant 1,1,56803.23,SERVIZI
73328012D0,CONTRACT-END,VENETO,2018-04-09 00:00:00.000,Variant 1,1,56803.23,SERVIZI
73334022C6,CREATION,CENTRALE,2018-01-08 00:00:00.000,Variant 381,381,7500000.0,SERVIZI
73334022C6,AWARD,CENTRALE,2018-04-24 00:00:00.000,Variant 381,381,7500000.0,SERVIZI
73334022C6,CONTRACT-START,CENTRALE,2018-05-16 00:00:00.000,Variant 381,381,7500000.0,SERVIZI
73334022C6,SUBCONTRACT,CENTRALE,2018-08-07 00:00:00.000,Variant 381,381,7500000.0,SERVIZI
73334022C6,STATUS,CENTRALE,2018-10-11 00:00:00.000,Variant 381,381,7500000.0,SERVIZI
73334022C6,STATUS,CENTRALE,2020-01-27 00:00:00.000,Variant 381,381,7500000.0,SERVIZI
73334022C6,VARIANT,CENTRALE,2020-04-27 00:00:00.000,Variant 381,381,7500000.0,SERVIZI
73334022C6,CONTRACT-END,CENTRALE,2020-10-21 00:00:00.000,Variant 381,381,7500000.0,SERVIZI
7333704BFB,CREATION,MARCHE,2018-01-12 00:00:00.000,Variant 382,382,131084.92,SERVIZI
7333704BFB,AWARD,MARCHE,2018-03-22 00:00:00.000,Variant 382,382,131084.92,SERVIZI
7333704BFB,CONTRACT-START,MARCHE,2018-04-19 00:00:00.000,Variant 382,382,131084.92,SERVIZI
7333704BFB,SUSPENSION,MARCHE,2018-06-08 00:00:00.000,Variant 382,382,131084.92,SERVIZI
7333704BFB,VARIANT,MARCHE,2018-08-20 00:00:00.000,Variant 382,382,131084.92,SERVIZI
7333704BFB,REPRISE,MARCHE,2018-11-12 00:00:00.000,Variant 382,382,131084.92,SERVIZI
7333704BFB,CONTRACT-END,MARCHE,2018-11-19 00:00:00.000,Variant 382,382,131084.92,SERVIZI
7333704BFB,TESTING,MARCHE,2019-01-22 00:00:00.000,Variant 382,382,131084.92,SERVIZI
73337512C7,CREATION,CENTRALE,2017-12-22 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,AWARD,CENTRALE,2017-12-22 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,CONTRACT-START,CENTRALE,2017-12-22 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,STATUS,CENTRALE,2018-06-04 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,STATUS,CENTRALE,2018-08-01 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,STATUS,CENTRALE,2018-11-19 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,STATUS,CENTRALE,2019-01-31 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,STATUS,CENTRALE,2019-07-11 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,VARIANT,CENTRALE,2019-07-29 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,STATUS,CENTRALE,2019-09-10 00:00:00.000,Variant 62,62,952734.0,SERVIZI
73337512C7,CONTRACT-END,CENTRALE,2019-10-31 00:00:00.000,Variant 62,62,952734.0,SERVIZI
733429213A,CREATION,LAZIO,2017-12-22 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,AWARD,LAZIO,2017-12-22 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-01-31 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-02-28 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-03-31 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-04-30 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-05-31 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,VARIANT,LAZIO,2018-06-22 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-06-30 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,CONTRACT-START,LAZIO,2018-07-25 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-07-31 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-08-31 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-09-30 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-10-31 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-11-30 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,CONTRACT-END,LAZIO,2018-12-31 00:00:00.000,Variant 383,383,590565.0,SERVIZI
733429213A,STATUS,LAZIO,2018-12-31 00:00:00.000,Variant 383,383,590565.0,SERVIZI
7334370198,CREATION,VENETO,2018-02-27 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,AWARD,VENETO,2018-02-27 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,CONTRACT-START,VENETO,2018-03-02 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,STATUS,VENETO,2018-05-31 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,STATUS,VENETO,2018-08-06 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,STATUS,VENETO,2018-09-30 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,STATUS,VENETO,2018-12-31 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,STATUS,VENETO,2019-05-29 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,VARIANT,VENETO,2019-06-17 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,STATUS,VENETO,2019-07-22 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,STATUS,VENETO,2019-12-31 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,STATUS,VENETO,2020-04-30 00:00:00.000,Variant 384,384,825000.0,SERVIZI
7334370198,CONTRACT-END,VENETO,2020-12-31 00:00:00.000,Variant 384,384,825000.0,SERVIZI
733450944C,CREATION,LAZIO,2017-12-22 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-01-31 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-02-28 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-03-31 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,AWARD,LAZIO,2018-04-19 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,CONTRACT-START,LAZIO,2018-04-19 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-04-30 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-05-31 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-06-30 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-07-31 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-08-31 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-09-30 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-10-31 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,VARIANT,LAZIO,2018-11-12 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-11-30 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,CONTRACT-END,LAZIO,2018-12-31 00:00:00.000,Variant 385,385,567706.86,SERVIZI
733450944C,STATUS,LAZIO,2018-12-31 00:00:00.000,Variant 385,385,567706.86,SERVIZI
7336104887,CREATION,CENTRALE,2017-12-21 00:00:00.000,Variant 4,4,132328.3,SERVIZI
7336104887,AWARD,CENTRALE,2017-12-29 00:00:00.000,Variant 4,4,132328.3,SERVIZI
7336104887,CONTRACT-START,CENTRALE,2017-12-29 00:00:00.000,Variant 4,4,132328.3,SERVIZI
7336104887,VARIANT,CENTRALE,2018-02-26 00:00:00.000,Variant 4,4,132328.3,SERVIZI
7336104887,VARIANT,CENTRALE,2018-04-27 00:00:00.000,Variant 4,4,132328.3,SERVIZI
7336104887,VARIANT,CENTRALE,2018-06-22 00:00:00.000,Variant 4,4,132328.3,SERVIZI
7336104887,CONTRACT-END,CENTRALE,2018-08-20 00:00:00.000,Variant 4,4,132328.3,SERVIZI
7336247E87,CREATION,TOSCANA,2018-01-24 00:00:00.000,Variant 20,20,1413740.0,SERVIZI
7336247E87,AWARD,TOSCANA,2018-01-31 00:00:00.000,Variant 20,20,1413740.0,SERVIZI
7336247E87,CONTRACT-START,TOSCANA,2018-03-16 00:00:00.000,Variant 20,20,1413740.0,SERVIZI
7336247E87,VARIANT,TOSCANA,2018-07-16 00:00:00.000,Variant 20,20,1413740.0,SERVIZI
7336247E87,STATUS,TOSCANA,2019-07-09 00:00:00.000,Variant 20,20,1413740.0,SERVIZI
7336247E87,CONTRACT-END,TOSCANA,2019-09-30 00:00:00.000,Variant 20,20,1413740.0,SERVIZI
7336247E87,STATUS,TOSCANA,2020-06-22 00:00:00.000,Variant 20,20,1413740.0,SERVIZI
7338160931,CREATION,TOSCANA,2017-12-28 00:00:00.000,Variant 6,6,67850.24,SERVIZI
7338160931,AWARD,TOSCANA,2017-12-28 00:00:00.000,Variant 6,6,67850.24,SERVIZI
7338160931,CONTRACT-START,TOSCANA,2018-05-29 00:00:00.000,Variant 6,6,67850.24,SERVIZI
7338160931,VARIANT,TOSCANA,2019-12-24 00:00:00.000,Variant 6,6,67850.24,SERVIZI
7338160931,VARIANT,TOSCANA,2020-03-30 00:00:00.000,Variant 6,6,67850.24,SERVIZI
7338160931,VARIANT,TOSCANA,2020-07-31 00:00:00.000,Variant 6,6,67850.24,SERVIZI
7338160931,VARIANT,TOSCANA,2020-11-13 00:00:00.000,Variant 6,6,67850.24,SERVIZI
7338160931,CONTRACT-END,TOSCANA,2021-11-14 00:00:00.000,Variant 6,6,67850.24,SERVIZI
7338185DD1,CREATION,TOSCANA,2017-12-28 00:00:00.000,Variant 6,6,52317.17,SERVIZI
7338185DD1,AWARD,TOSCANA,2017-12-28 00:00:00.000,Variant 6,6,52317.17,SERVIZI
7338185DD1,CONTRACT-START,TOSCANA,2018-06-05 00:00:00.000,Variant 6,6,52317.17,SERVIZI
7338185DD1,VARIANT,TOSCANA,2019-12-30 00:00:00.000,Variant 6,6,52317.17,SERVIZI
7338185DD1,VARIANT,TOSCANA,2020-03-31 00:00:00.000,Variant 6,6,52317.17,SERVIZI
7338185DD1,VARIANT,TOSCANA,2020-07-31 00:00:00.000,Variant 6,6,52317.17,SERVIZI
7338185DD1,VARIANT,TOSCANA,2020-11-13 00:00:00.000,Variant 6,6,52317.17,SERVIZI
7338185DD1,CONTRACT-END,TOSCANA,2021-01-14 00:00:00.000,Variant 6,6,52317.17,SERVIZI
7340597446,CREATION,CENTRALE,2018-01-08 00:00:00.000,Variant 29,29,660000.0,SERVIZI
7340597446,AWARD,CENTRALE,2018-09-05 00:00:00.000,Variant 29,29,660000.0,SERVIZI
7340597446,CONTRACT-START,CENTRALE,2018-10-15 00:00:00.000,Variant 29,29,660000.0,SERVIZI
7340597446,VARIANT,CENTRALE,2018-12-14 00:00:00.000,Variant 29,29,660000.0,SERVIZI
7340597446,STATUS,CENTRALE,2019-03-31 00:00:00.000,Variant 29,29,660000.0,SERVIZI
7340597446,STATUS,CENTRALE,2020-03-31 00:00:00.000,Variant 29,29,660000.0,SERVIZI
7340597446,CONTRACT-END,CENTRALE,2021-03-31 00:00:00.000,Variant 29,29,660000.0,SERVIZI
7340597446,STATUS,CENTRALE,2021-03-31 00:00:00.000,Variant 29,29,660000.0,SERVIZI
73406629E8,CREATION,CENTRALE,2018-01-08 00:00:00.000,Variant 45,45,1230000.0,SERVIZI
73406629E8,AWARD,CENTRALE,2018-09-05 00:00:00.000,Variant 45,45,1230000.0,SERVIZI
73406629E8,CONTRACT-START,CENTRALE,2018-10-15 00:00:00.000,Variant 45,45,1230000.0,SERVIZI
73406629E8,VARIANT,CENTRALE,2018-12-14 00:00:00.000,Variant 45,45,1230000.0,SERVIZI
73406629E8,STATUS,CENTRALE,2019-03-31 00:00:00.000,Variant 45,45,1230000.0,SERVIZI
73406629E8,STATUS,CENTRALE,2020-03-31 00:00:00.000,Variant 45,45,1230000.0,SERVIZI
73406629E8,CONTRACT-END,CENTRALE,2021-03-31 00:00:00.000,Variant 45,45,1230000.0,SERVIZI
7340669FAD,CREATION,CENTRALE,2018-01-08 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,AWARD,CENTRALE,2018-09-05 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,CONTRACT-START,CENTRALE,2018-11-06 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,VARIANT,CENTRALE,2018-12-14 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,SUBCONTRACT,CENTRALE,2019-02-14 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,SUBCONTRACT,CENTRALE,2019-03-07 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,STATUS,CENTRALE,2019-03-31 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,SUBCONTRACT,CENTRALE,2019-12-13 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,STATUS,CENTRALE,2020-03-31 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,CONTRACT-END,CENTRALE,2021-03-31 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
7340669FAD,STATUS,CENTRALE,2021-03-31 00:00:00.000,Variant 386,386,1410000.0,SERVIZI
73406808C3,CREATION,CENTRALE,2018-01-08 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
73406808C3,AWARD,CENTRALE,2018-09-05 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
73406808C3,CONTRACT-START,CENTRALE,2018-11-07 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
73406808C3,SUBCONTRACT,CENTRALE,2018-12-14 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
73406808C3,VARIANT,CENTRALE,2018-12-14 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
73406808C3,SUBCONTRACT,CENTRALE,2019-03-07 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
73406808C3,STATUS,CENTRALE,2019-03-31 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
73406808C3,STATUS,CENTRALE,2020-03-31 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
73406808C3,CONTRACT-END,CENTRALE,2021-03-31 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
73406808C3,STATUS,CENTRALE,2021-03-31 00:00:00.000,Variant 387,387,1640000.0,SERVIZI
7340688F5B,CREATION,CENTRALE,2018-01-08 00:00:00.000,Variant 29,29,1470000.0,SERVIZI
7340688F5B,AWARD,CENTRALE,2018-09-05 00:00:00.000,Variant 29,29,1470000.0,SERVIZI
7340688F5B,CONTRACT-START,CENTRALE,2018-11-20 00:00:00.000,Variant 29,29,1470000.0,SERVIZI
7340688F5B,VARIANT,CENTRALE,2018-12-14 00:00:00.000,Variant 29,29,1470000.0,SERVIZI
7340688F5B,STATUS,CENTRALE,2019-03-31 00:00:00.000,Variant 29,29,1470000.0,SERVIZI
7340688F5B,STATUS,CENTRALE,2020-03-31 00:00:00.000,Variant 29,29,1470000.0,SERVIZI
7340688F5B,CONTRACT-END,CENTRALE,2021-03-31 00:00:00.000,Variant 29,29,1470000.0,SERVIZI
7340688F5B,STATUS,CENTRALE,2021-03-31 00:00:00.000,Variant 29,29,1470000.0,SERVIZI
7342159D44,CREATION,CENTRALE,2018-01-04 00:00:00.000,Variant 1,1,94186.87,SERVIZI
7342159D44,AWARD,CENTRALE,2018-02-12 00:00:00.000,Variant 1,1,94186.87,SERVIZI
7342159D44,CONTRACT-START,CENTRALE,2018-02-27 00:00:00.000,Variant 1,1,94186.87,SERVIZI
7342159D44,VARIANT,CENTRALE,2020-07-15 00:00:00.000,Variant 1,1,94186.87,SERVIZI
7342159D44,CONTRACT-END,CENTRALE,2021-02-10 00:00:00.000,Variant 1,1,94186.87,SERVIZI
7342180E98,CREATION,VENETO,2018-01-10 00:00:00.000,Variant 2,2,66438.11,SERVIZI
7342180E98,AWARD,VENETO,2018-01-11 00:00:00.000,Variant 2,2,66438.11,SERVIZI
7342180E98,CONTRACT-START,VENETO,2018-02-06 00:00:00.000,Variant 2,2,66438.11,SERVIZI
7342180E98,VARIANT,VENETO,2018-06-13 00:00:00.000,Variant 2,2,66438.11,SERVIZI
7342180E98,VARIANT,VENETO,2018-09-20 00:00:00.000,Variant 2,2,66438.11,SERVIZI
7342180E98,CONTRACT-END,VENETO,2018-12-31 00:00:00.000,Variant 2,2,66438.11,SERVIZI
73430425F3,CREATION,LAZIO,2018-01-18 00:00:00.000,Variant 1,1,132000.0,SERVIZI
73430425F3,AWARD,LAZIO,2018-03-28 00:00:00.000,Variant 1,1,132000.0,SERVIZI
73430425F3,CONTRACT-START,LAZIO,2018-04-01 00:00:00.000,Variant 1,1,132000.0,SERVIZI
73430425F3,VARIANT,LAZIO,2018-06-06 00:00:00.000,Variant 1,1,132000.0,SERVIZI
73430425F3,CONTRACT-END,LAZIO,2020-09-30 00:00:00.000,Variant 1,1,132000.0,SERVIZI
7347804FAA,CREATION,CENTRALE,2018-03-01 00:00:00.000,Variant 388,388,7400720.0,SERVIZI
7347804FAA,AWARD,CENTRALE,2018-03-01 00:00:00.000,Variant 388,388,7400720.0,SERVIZI
7347804FAA,CONTRACT-START,CENTRALE,2018-03-16 00:00:00.000,Variant 388,388,7400720.0,SERVIZI
7347804FAA,STATUS,CENTRALE,2019-04-01 00:00:00.000,Variant 388,388,7400720.0,SERVIZI
7347804FAA,STATUS,CENTRALE,2019-10-01 00:00:00.000,Variant 388,388,7400720.0,SERVIZI
7347804FAA,STATUS,CENTRALE,2020-04-01 00:00:00.000,Variant 388,388,7400720.0,SERVIZI
7347804FAA,STATUS,CENTRALE,2020-10-01 00:00:00.000,Variant 388,388,7400720.0,SERVIZI
